Datetime,AEP_MW
2006-10-27 00:00:00,16047.54167
2006-10-28 00:00:00,14353.91667
2006-10-29 00:00:00,13860.3913
2006-10-30 00:00:00,15313.41667
2006-10-31 00:00:00,14943
2006-11-01 00:00:00,15148.16667
2006-11-02 00:00:00,16330.95833
2006-11-03 00:00:00,17161.08333
2006-11-04 00:00:00,16144.04167
2006-11-05 00:00:00,14542.875
2006-11-06 00:00:00,15656.625
2006-11-07 00:00:00,15796.58333
2006-11-08 00:00:00,15251.75
2006-11-09 00:00:00,15141.79167
2006-11-10 00:00:00,14892.91667
2006-11-11 00:00:00,13860.375
2006-11-12 00:00:00,14529
2006-11-13 00:00:00,16339.625
2006-11-14 00:00:00,16294.20833
2006-11-15 00:00:00,16447.625
2006-11-16 00:00:00,15568.875
2006-11-17 00:00:00,16094.58333
2006-11-18 00:00:00,14904.45833
2006-11-19 00:00:00,14766.45833
2006-11-20 00:00:00,16893.625
2006-11-21 00:00:00,17166.375
2006-11-22 00:00:00,16632.75
2006-11-23 00:00:00,13754
2006-11-24 00:00:00,13743.75
2006-11-25 00:00:00,13854.79167
2006-11-26 00:00:00,13761.91667
2006-11-27 00:00:00,15652.91667
2006-11-28 00:00:00,15805.08333
2006-11-29 00:00:00,15353.83333
2006-11-30 00:00:00,15284.70833
2006-12-01 00:00:00,15584.79167
2006-12-02 00:00:00,15615.45833
2006-12-03 00:00:00,16013.25
2006-12-04 00:00:00,18924
2006-12-05 00:00:00,18655.41667
2006-12-06 00:00:00,18072.25
2006-12-07 00:00:00,18611.70833
2006-12-08 00:00:00,20074.04167
2006-12-09 00:00:00,18137.625
2006-12-10 00:00:00,16295.95833
2006-12-11 00:00:00,17067.41667
2006-12-12 00:00:00,17129.79167
2006-12-13 00:00:00,16156.625
2006-12-14 00:00:00,16608
2006-12-15 00:00:00,16166.375
2006-12-16 00:00:00,15447.33333
2006-12-17 00:00:00,14436.91667
2006-12-18 00:00:00,15899.125
2006-12-19 00:00:00,16662.45833
2006-12-20 00:00:00,17531.125
2006-12-21 00:00:00,16772.625
2006-12-22 00:00:00,15541.91667
2006-12-23 00:00:00,14383.33333
2006-12-24 00:00:00,13875.41667
2006-12-25 00:00:00,13719.04167
2006-12-26 00:00:00,15151.375
2006-12-27 00:00:00,16378.45833
2006-12-28 00:00:00,16336.16667
2006-12-29 00:00:00,15560.20833
2006-12-30 00:00:00,14820.25
2006-12-31 00:00:00,13795.45833
2007-01-01 00:00:00,13822.70833
2007-01-02 00:00:00,16331.41667
2007-01-03 00:00:00,17235.79167
2007-01-04 00:00:00,16695.45833
2007-01-05 00:00:00,15391.5
2007-01-06 00:00:00,14081.66667
2007-01-07 00:00:00,14811.83333
2007-01-08 00:00:00,16689.70833
2007-01-09 00:00:00,18085.25
2007-01-10 00:00:00,18628.25
2007-01-11 00:00:00,18468.83333
2007-01-12 00:00:00,16754.04167
2007-01-13 00:00:00,14826.91667
2007-01-14 00:00:00,14251.5
2007-01-15 00:00:00,15842.16667
2007-01-16 00:00:00,17704.375
2007-01-17 00:00:00,18826.125
2007-01-18 00:00:00,18680.08333
2007-01-19 00:00:00,18039.79167
2007-01-20 00:00:00,17290.83333
2007-01-21 00:00:00,17248.625
2007-01-22 00:00:00,18025.95833
2007-01-23 00:00:00,18427.33333
2007-01-24 00:00:00,18579.16667
2007-01-25 00:00:00,19114.66667
2007-01-26 00:00:00,19233.91667
2007-01-27 00:00:00,16481.79167
2007-01-28 00:00:00,17151.125
2007-01-29 00:00:00,20464.75
2007-01-30 00:00:00,19754.08333
2007-01-31 00:00:00,20253.58333
2007-02-01 00:00:00,19351.375
2007-02-02 00:00:00,19037.41667
2007-02-03 00:00:00,19273.95833
2007-02-04 00:00:00,19400.58333
2007-02-05 00:00:00,21934.16667
2007-02-06 00:00:00,22611.75
2007-02-07 00:00:00,20694.29167
2007-02-08 00:00:00,21155.58333
2007-02-09 00:00:00,20974.375
2007-02-10 00:00:00,19656.5
2007-02-11 00:00:00,19094.75
2007-02-12 00:00:00,19335.83333
2007-02-13 00:00:00,19250.04167
2007-02-14 00:00:00,19937.375
2007-02-15 00:00:00,21236.08333
2007-02-16 00:00:00,21183.41667
2007-02-17 00:00:00,19708.5
2007-02-18 00:00:00,18506.83333
2007-02-19 00:00:00,19689.95833
2007-02-20 00:00:00,17668.75
2007-02-21 00:00:00,17030.16667
2007-02-22 00:00:00,17522.70833
2007-02-23 00:00:00,18024.375
2007-02-24 00:00:00,17332.95833
2007-02-25 00:00:00,15857.54167
2007-02-26 00:00:00,17382.29167
2007-02-27 00:00:00,17528.83333
2007-02-28 00:00:00,17580.875
2007-03-01 00:00:00,17309.79167
2007-03-02 00:00:00,16454.41667
2007-03-03 00:00:00,16079.04167
2007-03-04 00:00:00,17116.75
2007-03-05 00:00:00,18385.54167
2007-03-06 00:00:00,18631.45833
2007-03-07 00:00:00,17909.16667
2007-03-08 00:00:00,17804.125
2007-03-09 00:00:00,16730.29167
2007-03-10 00:00:00,14697.41667
2007-03-11 00:00:00,14302.52174
2007-03-12 00:00:00,16521.04167
2007-03-13 00:00:00,15548.25
2007-03-14 00:00:00,15105.625
2007-03-15 00:00:00,16123.20833
2007-03-16 00:00:00,17477.45833
2007-03-17 00:00:00,17120.66667
2007-03-18 00:00:00,16198.125
2007-03-19 00:00:00,17792.45833
2007-03-20 00:00:00,16052.04167
2007-03-21 00:00:00,16015.41667
2007-03-22 00:00:00,15411.58333
2007-03-23 00:00:00,15227.29167
2007-03-24 00:00:00,13742.29167
2007-03-25 00:00:00,13164.95833
2007-03-26 00:00:00,14898.58333
2007-03-27 00:00:00,15169.875
2007-03-28 00:00:00,15055.33333
2007-03-29 00:00:00,15151.33333
2007-03-30 00:00:00,15039.79167
2007-03-31 00:00:00,13505.20833
2007-04-01 00:00:00,12870.75
2007-04-02 00:00:00,14490.54167
2007-04-03 00:00:00,14882.45833
2007-04-04 00:00:00,15238.41667
2007-04-05 00:00:00,17094.5
2007-04-06 00:00:00,16296.33333
2007-04-07 00:00:00,16488.41667
2007-04-08 00:00:00,15636.79167
2007-04-09 00:00:00,16863.25
2007-04-10 00:00:00,16646.45833
2007-04-11 00:00:00,16633.41667
2007-04-12 00:00:00,16411.08333
2007-04-13 00:00:00,16049.5
2007-04-14 00:00:00,15154.79167
2007-04-15 00:00:00,14834.16667
2007-04-16 00:00:00,16471.25
2007-04-17 00:00:00,15731.25
2007-04-18 00:00:00,15302.625
2007-04-19 00:00:00,15415.16667
2007-04-20 00:00:00,15022
2007-04-21 00:00:00,13542.20833
2007-04-22 00:00:00,12880.125
2007-04-23 00:00:00,14608.58333
2007-04-24 00:00:00,14699.54167
2007-04-25 00:00:00,15015.91667
2007-04-26 00:00:00,14880.66667
2007-04-27 00:00:00,14502.625
2007-04-28 00:00:00,13245.20833
2007-04-29 00:00:00,12776.5
2007-04-30 00:00:00,15019.20833
2007-05-01 00:00:00,15694.66667
2007-05-02 00:00:00,15269.54167
2007-05-03 00:00:00,14786.25
2007-05-04 00:00:00,14755.625
2007-05-05 00:00:00,13314.45833
2007-05-06 00:00:00,12686.91667
2007-05-07 00:00:00,14851.83333
2007-05-08 00:00:00,15301.29167
2007-05-09 00:00:00,15737.95833
2007-05-10 00:00:00,16281.58333
2007-05-11 00:00:00,16180.08333
2007-05-12 00:00:00,14351.875
2007-05-13 00:00:00,12793.25
2007-05-14 00:00:00,14939.08333
2007-05-15 00:00:00,16012.625
2007-05-16 00:00:00,15134.83333
2007-05-17 00:00:00,14673.125
2007-05-18 00:00:00,14589.79167
2007-05-19 00:00:00,13457.33333
2007-05-20 00:00:00,13056.45833
2007-05-21 00:00:00,15213.79167
2007-05-22 00:00:00,16181.95833
2007-05-23 00:00:00,16785.16667
2007-05-24 00:00:00,17109.41667
2007-05-25 00:00:00,16589.83333
2007-05-26 00:00:00,14573.20833
2007-05-27 00:00:00,14086.375
2007-05-28 00:00:00,14320.16667
2007-05-29 00:00:00,17036.91667
2007-05-30 00:00:00,17931.66667
2007-05-31 00:00:00,17924
2007-06-01 00:00:00,17733.5
2007-06-02 00:00:00,16140.75
2007-06-03 00:00:00,14486.04167
2007-06-04 00:00:00,16129.45833
2007-06-05 00:00:00,15478.54167
2007-06-06 00:00:00,15470.83333
2007-06-07 00:00:00,17515.45833
2007-06-08 00:00:00,18651.625
2007-06-09 00:00:00,15208
2007-06-10 00:00:00,14111.875
2007-06-11 00:00:00,16484.75
2007-06-12 00:00:00,17081
2007-06-13 00:00:00,17681.625
2007-06-14 00:00:00,17599.875
2007-06-15 00:00:00,16951.58333
2007-06-16 00:00:00,15760.83333
2007-06-17 00:00:00,16072.75
2007-06-18 00:00:00,19324.83333
2007-06-19 00:00:00,18718.41667
2007-06-20 00:00:00,17252.08333
2007-06-21 00:00:00,17351.41667
2007-06-22 00:00:00,16430.375
2007-06-23 00:00:00,14573.66667
2007-06-24 00:00:00,14237.45833
2007-06-25 00:00:00,17997.08333
2007-06-26 00:00:00,19502.79167
2007-06-27 00:00:00,19582.29167
2007-06-28 00:00:00,18335.29167
2007-06-29 00:00:00,16714.54167
2007-06-30 00:00:00,14896.04167
2007-07-01 00:00:00,14207.20833
2007-07-02 00:00:00,15246.91667
2007-07-03 00:00:00,15849.375
2007-07-04 00:00:00,14769.33333
2007-07-05 00:00:00,16571.95833
2007-07-06 00:00:00,16983.125
2007-07-07 00:00:00,16325.875
2007-07-08 00:00:00,16850.29167
2007-07-09 00:00:00,19735.20833
2007-07-10 00:00:00,19298.16667
2007-07-11 00:00:00,17939.25
2007-07-12 00:00:00,16810.08333
2007-07-13 00:00:00,16022.625
2007-07-14 00:00:00,15349.41667
2007-07-15 00:00:00,15651.08333
2007-07-16 00:00:00,17564.625
2007-07-17 00:00:00,17876.04167
2007-07-18 00:00:00,18363.66667
2007-07-19 00:00:00,18123.25
2007-07-20 00:00:00,16427.79167
2007-07-21 00:00:00,14468.66667
2007-07-22 00:00:00,14073.25
2007-07-23 00:00:00,16154.08333
2007-07-24 00:00:00,16193.375
2007-07-25 00:00:00,16255.25
2007-07-26 00:00:00,16898.91667
2007-07-27 00:00:00,17447.70833
2007-07-28 00:00:00,16090.16667
2007-07-29 00:00:00,16204.08333
2007-07-30 00:00:00,18546.75
2007-07-31 00:00:00,19006.75
2007-08-01 00:00:00,19619.45833
2007-08-02 00:00:00,19888.33333
2007-08-03 00:00:00,19766.66667
2007-08-04 00:00:00,17857.83333
2007-08-05 00:00:00,16224.83333
2007-08-06 00:00:00,19734.79167
2007-08-07 00:00:00,20816.66667
2007-08-08 00:00:00,21355.375
2007-08-09 00:00:00,21061.41667
2007-08-10 00:00:00,20107.375
2007-08-11 00:00:00,17765.54167
2007-08-12 00:00:00,17137.70833
2007-08-13 00:00:00,18931.75
2007-08-14 00:00:00,17405.125
2007-08-15 00:00:00,18376.875
2007-08-16 00:00:00,19493.45833
2007-08-17 00:00:00,18435.04167
2007-08-18 00:00:00,15097.95833
2007-08-19 00:00:00,14951.29167
2007-08-20 00:00:00,18004.41667
2007-08-21 00:00:00,18117.95833
2007-08-22 00:00:00,19313.75
2007-08-23 00:00:00,20505.875
2007-08-24 00:00:00,20342
2007-08-25 00:00:00,18019.45833
2007-08-26 00:00:00,16137.29167
2007-08-27 00:00:00,18088.70833
2007-08-28 00:00:00,19137.20833
2007-08-29 00:00:00,19922.08333
2007-08-30 00:00:00,18553.5
2007-08-31 00:00:00,16841.29167
2007-09-01 00:00:00,14784.66667
2007-09-02 00:00:00,14631.16667
2007-09-03 00:00:00,15575.41667
2007-09-04 00:00:00,18122.54167
2007-09-05 00:00:00,18908.625
2007-09-06 00:00:00,19147.875
2007-09-07 00:00:00,18968.16667
2007-09-08 00:00:00,17291.83333
2007-09-09 00:00:00,15997.54167
2007-09-10 00:00:00,17548.91667
2007-09-11 00:00:00,16759.45833
2007-09-12 00:00:00,15760.41667
2007-09-13 00:00:00,15889.75
2007-09-14 00:00:00,15725.04167
2007-09-15 00:00:00,13615.79167
2007-09-16 00:00:00,12974.66667
2007-09-17 00:00:00,15048.58333
2007-09-18 00:00:00,15722.375
2007-09-19 00:00:00,16407.875
2007-09-20 00:00:00,16837.58333
2007-09-21 00:00:00,16912.41667
2007-09-22 00:00:00,15669
2007-09-23 00:00:00,14888.16667
2007-09-24 00:00:00,17465.25
2007-09-25 00:00:00,18484.70833
2007-09-26 00:00:00,17652.66667
2007-09-27 00:00:00,16408.04167
2007-09-28 00:00:00,15371.29167
2007-09-29 00:00:00,13549.625
2007-09-30 00:00:00,13257
2007-10-01 00:00:00,15345.125
2007-10-02 00:00:00,15866.875
2007-10-03 00:00:00,16098.33333
2007-10-04 00:00:00,16733.20833
2007-10-05 00:00:00,17334
2007-10-06 00:00:00,16284.95833
2007-10-07 00:00:00,15909.75
2007-10-08 00:00:00,17937.29167
2007-10-09 00:00:00,16553.58333
2007-10-10 00:00:00,15123.08333
2007-10-11 00:00:00,14979.45833
2007-10-12 00:00:00,14821.20833
2007-10-13 00:00:00,13599.91667
2007-10-14 00:00:00,13061.125
2007-10-15 00:00:00,15000.54167
2007-10-16 00:00:00,15198
2007-10-17 00:00:00,15179.83333
2007-10-18 00:00:00,15694.79167
2007-10-19 00:00:00,15195.25
2007-10-20 00:00:00,13375.75
2007-10-21 00:00:00,13170.04167
2007-10-22 00:00:00,15150.95833
2007-10-23 00:00:00,15477.95833
2007-10-24 00:00:00,15385.75
2007-10-25 00:00:00,15348.625
2007-10-26 00:00:00,14914.95833
2007-10-27 00:00:00,13606.45833
2007-10-28 00:00:00,13246.25
2007-10-29 00:00:00,15887.70833
2007-10-30 00:00:00,16052.54167
2007-10-31 00:00:00,15840
2007-11-01 00:00:00,15385.79167
2007-11-02 00:00:00,15794.375
2007-11-03 00:00:00,14845.25
2007-11-04 00:00:00,14492.86957
2007-11-05 00:00:00,16047.79167
2007-11-06 00:00:00,16460.08333
2007-11-07 00:00:00,16917.29167
2007-11-08 00:00:00,17157.125
2007-11-09 00:00:00,16374
2007-11-10 00:00:00,15362.04167
2007-11-11 00:00:00,15391.66667
2007-11-12 00:00:00,15751
2007-11-13 00:00:00,15689.91667
2007-11-14 00:00:00,15594.625
2007-11-15 00:00:00,16903.70833
2007-11-16 00:00:00,17395.25
2007-11-17 00:00:00,15945.29167
2007-11-18 00:00:00,15055.29167
2007-11-19 00:00:00,16398.16667
2007-11-20 00:00:00,15472.75
2007-11-21 00:00:00,15263.04167
2007-11-22 00:00:00,13469.29167
2007-11-23 00:00:00,15205.83333
2007-11-24 00:00:00,16086.04167
2007-11-25 00:00:00,15461.875
2007-11-26 00:00:00,16708.29167
2007-11-27 00:00:00,17094.33333
2007-11-28 00:00:00,17990.70833
2007-11-29 00:00:00,17739.45833
2007-11-30 00:00:00,18120.70833
2007-12-01 00:00:00,17127.875
2007-12-02 00:00:00,15993.70833
2007-12-03 00:00:00,18493
2007-12-04 00:00:00,19454.54167
2007-12-05 00:00:00,19619.29167
2007-12-06 00:00:00,19917.625
2007-12-07 00:00:00,19204.625
2007-12-08 00:00:00,16725.5
2007-12-09 00:00:00,15995.75
2007-12-10 00:00:00,17072
2007-12-11 00:00:00,16784.95833
2007-12-12 00:00:00,16773.04167
2007-12-13 00:00:00,17594.95833
2007-12-14 00:00:00,17777.54167
2007-12-15 00:00:00,17740.95833
2007-12-16 00:00:00,17600.04167
2007-12-17 00:00:00,20305.45833
2007-12-18 00:00:00,19917.16667
2007-12-19 00:00:00,18561
2007-12-20 00:00:00,18773.5
2007-12-21 00:00:00,17827.20833
2007-12-22 00:00:00,15980.58333
2007-12-23 00:00:00,15528.66667
2007-12-24 00:00:00,16318.75
2007-12-25 00:00:00,14971.66667
2007-12-26 00:00:00,16349.625
2007-12-27 00:00:00,16748.875
2007-12-28 00:00:00,17014.58333
2007-12-29 00:00:00,15653.5
2007-12-30 00:00:00,16105.25
2007-12-31 00:00:00,16161.75
2008-01-01 00:00:00,16597.45833
2008-01-02 00:00:00,20783.16667
2008-01-03 00:00:00,21083.625
2008-01-04 00:00:00,20215.375
2008-01-05 00:00:00,17594.08333
2008-01-06 00:00:00,15195.125
2008-01-07 00:00:00,15847.16667
2008-01-08 00:00:00,15949
2008-01-09 00:00:00,16029.125
2008-01-10 00:00:00,17645.625
2008-01-11 00:00:00,16971.70833
2008-01-12 00:00:00,16049.25
2008-01-13 00:00:00,16219.33333
2008-01-14 00:00:00,18923.66667
2008-01-15 00:00:00,19746.5
2008-01-16 00:00:00,19776.625
2008-01-17 00:00:00,19010.875
2008-01-18 00:00:00,18493.41667
2008-01-19 00:00:00,18447
2008-01-20 00:00:00,20099.75
2008-01-21 00:00:00,21190.08333
2008-01-22 00:00:00,20057.58333
2008-01-23 00:00:00,19807.04167
2008-01-24 00:00:00,20863.875
2008-01-25 00:00:00,21347
2008-01-26 00:00:00,18492.70833
2008-01-27 00:00:00,17168.33333
2008-01-28 00:00:00,18829.25
2008-01-29 00:00:00,17786.70833
2008-01-30 00:00:00,19352.25
2008-01-31 00:00:00,20244.70833
2008-02-01 00:00:00,18816.58333
2008-02-02 00:00:00,17143.45833
2008-02-03 00:00:00,16351.375
2008-02-04 00:00:00,17249.16667
2008-02-05 00:00:00,16396.79167
2008-02-06 00:00:00,16383.125
2008-02-07 00:00:00,17933.33333
2008-02-08 00:00:00,17676
2008-02-09 00:00:00,16194.79167
2008-02-10 00:00:00,17608
2008-02-11 00:00:00,20830.95833
2008-02-12 00:00:00,20043.95833
2008-02-13 00:00:00,19597.70833
2008-02-14 00:00:00,19743.04167
2008-02-15 00:00:00,18224.95833
2008-02-16 00:00:00,16459.625
2008-02-17 00:00:00,15458.66667
2008-02-18 00:00:00,17542.41667
2008-02-19 00:00:00,19742.91667
2008-02-20 00:00:00,19761.625
2008-02-21 00:00:00,20336.16667
2008-02-22 00:00:00,18883.70833
2008-02-23 00:00:00,17179.625
2008-02-24 00:00:00,17237.95833
2008-02-25 00:00:00,18405.54167
2008-02-26 00:00:00,18554.08333
2008-02-27 00:00:00,20120.75
2008-02-28 00:00:00,20175
2008-02-29 00:00:00,19306.83333
2008-03-01 00:00:00,16568.125
2008-03-02 00:00:00,15703.95833
2008-03-03 00:00:00,16145
2008-03-04 00:00:00,16962.91667
2008-03-05 00:00:00,17939.95833
2008-03-06 00:00:00,17726.45833
2008-03-07 00:00:00,18162.83333
2008-03-08 00:00:00,17983.875
2008-03-09 00:00:00,17353.43478
2008-03-10 00:00:00,17826.08333
2008-03-11 00:00:00,17466.83333
2008-03-12 00:00:00,17128.95833
2008-03-13 00:00:00,16560.83333
2008-03-14 00:00:00,16046.54167
2008-03-15 00:00:00,15243.45833
2008-03-16 00:00:00,15204.08333
2008-03-17 00:00:00,17551.875
2008-03-18 00:00:00,17017.58333
2008-03-19 00:00:00,16423.41667
2008-03-20 00:00:00,16864.20833
2008-03-21 00:00:00,16139.95833
2008-03-22 00:00:00,15140.875
2008-03-23 00:00:00,15127.91667
2008-03-24 00:00:00,17472.45833
2008-03-25 00:00:00,17815.91667
2008-03-26 00:00:00,16050.08333
2008-03-27 00:00:00,16174.04167
2008-03-28 00:00:00,16092.375
2008-03-29 00:00:00,15447.79167
2008-03-30 00:00:00,15170.5
2008-03-31 00:00:00,16116.54167
2008-04-01 00:00:00,15498.66667
2008-04-02 00:00:00,15780.33333
2008-04-03 00:00:00,16587
2008-04-04 00:00:00,15955.5
2008-04-05 00:00:00,14343.91667
2008-04-06 00:00:00,13759.75
2008-04-07 00:00:00,15260.33333
2008-04-08 00:00:00,15350.625
2008-04-09 00:00:00,15055.125
2008-04-10 00:00:00,15363.625
2008-04-11 00:00:00,14882.125
2008-04-12 00:00:00,13829.79167
2008-04-13 00:00:00,14384.41667
2008-04-14 00:00:00,16613.83333
2008-04-15 00:00:00,16416.29167
2008-04-16 00:00:00,15972.33333
2008-04-17 00:00:00,15453.16667
2008-04-18 00:00:00,14880.16667
2008-04-19 00:00:00,13410.66667
2008-04-20 00:00:00,13175.75
2008-04-21 00:00:00,14918.16667
2008-04-22 00:00:00,15038.16667
2008-04-23 00:00:00,15001.41667
2008-04-24 00:00:00,15099.54167
2008-04-25 00:00:00,15109.58333
2008-04-26 00:00:00,13585.20833
2008-04-27 00:00:00,12831.83333
2008-04-28 00:00:00,14809.25
2008-04-29 00:00:00,15704.375
2008-04-30 00:00:00,15577.79167
2008-05-01 00:00:00,14976.83333
2008-05-02 00:00:00,14840.125
2008-05-03 00:00:00,13439.20833
2008-05-04 00:00:00,12823.375
2008-05-05 00:00:00,14762.08333
2008-05-06 00:00:00,15004.75
2008-05-07 00:00:00,15218.79167
2008-05-08 00:00:00,15234.58333
2008-05-09 00:00:00,14823.33333
2008-05-10 00:00:00,13380.70833
2008-05-11 00:00:00,13028.45833
2008-05-12 00:00:00,15199.375
2008-05-13 00:00:00,15181.625
2008-05-14 00:00:00,14980.41667
2008-05-15 00:00:00,15021.04167
2008-05-16 00:00:00,14843.70833
2008-05-17 00:00:00,13550.66667
2008-05-18 00:00:00,12805.58333
2008-05-19 00:00:00,14796.375
2008-05-20 00:00:00,14993.375
2008-05-21 00:00:00,14954.91667
2008-05-22 00:00:00,15101.08333
2008-05-23 00:00:00,14610.29167
2008-05-24 00:00:00,12990.95833
2008-05-25 00:00:00,12658.08333
2008-05-26 00:00:00,13360.20833
2008-05-27 00:00:00,15557.75
2008-05-28 00:00:00,14919.79167
2008-05-29 00:00:00,15240.70833
2008-05-30 00:00:00,15692.29167
2008-05-31 00:00:00,15186.79167
2008-06-01 00:00:00,14176
2008-06-02 00:00:00,15988.33333
2008-06-03 00:00:00,15861.79167
2008-06-04 00:00:00,16681.16667
2008-06-05 00:00:00,18415.5
2008-06-06 00:00:00,19439.79167
2008-06-07 00:00:00,17436.625
2008-06-08 00:00:00,17625.83333
2008-06-09 00:00:00,19967.66667
2008-06-10 00:00:00,18480.75
2008-06-11 00:00:00,17841.41667
2008-06-12 00:00:00,18667.66667
2008-06-13 00:00:00,18808.875
2008-06-14 00:00:00,16114.70833
2008-06-15 00:00:00,15436.66667
2008-06-16 00:00:00,16974.04167
2008-06-17 00:00:00,15905.875
2008-06-18 00:00:00,15426.29167
2008-06-19 00:00:00,15768.91667
2008-06-20 00:00:00,16128.20833
2008-06-21 00:00:00,15225.33333
2008-06-22 00:00:00,14353.29167
2008-06-23 00:00:00,16149.91667
2008-06-24 00:00:00,16589.125
2008-06-25 00:00:00,17021.83333
2008-06-26 00:00:00,18295
2008-06-27 00:00:00,18058.20833
2008-06-28 00:00:00,16487.91667
2008-06-29 00:00:00,14912.58333
2008-06-30 00:00:00,15296.25
2008-07-01 00:00:00,15441.08333
2008-07-02 00:00:00,16106.66667
2008-07-03 00:00:00,15905
2008-07-04 00:00:00,13768.83333
2008-07-05 00:00:00,14153.375
2008-07-06 00:00:00,15139.70833
2008-07-07 00:00:00,18117
2008-07-08 00:00:00,18385
2008-07-09 00:00:00,17810.04167
2008-07-10 00:00:00,17282.20833
2008-07-11 00:00:00,17954.41667
2008-07-12 00:00:00,17328.625
2008-07-13 00:00:00,15927.66667
2008-07-14 00:00:00,17146.875
2008-07-15 00:00:00,17541.125
2008-07-16 00:00:00,18537.41667
2008-07-17 00:00:00,19251.20833
2008-07-18 00:00:00,18997.375
2008-07-19 00:00:00,17597.33333
2008-07-20 00:00:00,17526.66667
2008-07-21 00:00:00,19390.04167
2008-07-22 00:00:00,18936.70833
2008-07-23 00:00:00,17458.20833
2008-07-24 00:00:00,17138.16667
2008-07-25 00:00:00,17241.08333
2008-07-26 00:00:00,17039.625
2008-07-27 00:00:00,16233.375
2008-07-28 00:00:00,17643.79167
2008-07-29 00:00:00,19054.16667
2008-07-30 00:00:00,19345.875
2008-07-31 00:00:00,19164.29167
2008-08-01 00:00:00,19082.91667
2008-08-02 00:00:00,17234.70833
2008-08-03 00:00:00,15970.95833
2008-08-04 00:00:00,18079.04167
2008-08-05 00:00:00,18381.91667
2008-08-06 00:00:00,18830.41667
2008-08-07 00:00:00,17968.83333
2008-08-08 00:00:00,16613.125
2008-08-09 00:00:00,14987.91667
2008-08-10 00:00:00,14305.375
2008-08-11 00:00:00,15888.95833
2008-08-12 00:00:00,16451.875
2008-08-13 00:00:00,16662.125
2008-08-14 00:00:00,16835.58333
2008-08-15 00:00:00,16465.66667
2008-08-16 00:00:00,15052.29167
2008-08-17 00:00:00,14844.16667
2008-08-18 00:00:00,17312.04167
2008-08-19 00:00:00,17901.66667
2008-08-20 00:00:00,17525.20833
2008-08-21 00:00:00,18120.33333
2008-08-22 00:00:00,18398.20833
2008-08-23 00:00:00,16980.29167
2008-08-24 00:00:00,16605
2008-08-25 00:00:00,17501.70833
2008-08-26 00:00:00,16818.58333
2008-08-27 00:00:00,16461.04167
2008-08-28 00:00:00,16292.04167
2008-08-29 00:00:00,17182.58333
2008-08-30 00:00:00,15910.08333
2008-08-31 00:00:00,15240.125
2008-09-01 00:00:00,15578.54167
2008-09-02 00:00:00,18286.5
2008-09-03 00:00:00,18870.33333
2008-09-04 00:00:00,18603.54167
2008-09-05 00:00:00,17504
2008-09-06 00:00:00,15409.79167
2008-09-07 00:00:00,14454.5
2008-09-08 00:00:00,16604.29167
2008-09-09 00:00:00,16115.66667
2008-09-10 00:00:00,15546.20833
2008-09-11 00:00:00,16079.58333
2008-09-12 00:00:00,16814.375
2008-09-13 00:00:00,16699.95833
2008-09-14 00:00:00,15942.04167
2008-09-15 00:00:00,14911.625
2008-09-16 00:00:00,14848.91667
2008-09-17 00:00:00,15327.20833
2008-09-18 00:00:00,15610.79167
2008-09-19 00:00:00,15344
2008-09-20 00:00:00,14331.04167
2008-09-21 00:00:00,14027.29167
2008-09-22 00:00:00,15901.79167
2008-09-23 00:00:00,15927.95833
2008-09-24 00:00:00,15744.70833
2008-09-25 00:00:00,15669.91667
2008-09-26 00:00:00,15070.95833
2008-09-27 00:00:00,13882.79167
2008-09-28 00:00:00,13565.25
2008-09-29 00:00:00,15356.125
2008-09-30 00:00:00,15091.625
2008-10-01 00:00:00,14539.45833
2008-10-02 00:00:00,14825.5
2008-10-03 00:00:00,14745.16667
2008-10-04 00:00:00,13396.29167
2008-10-05 00:00:00,13085.625
2008-10-06 00:00:00,14872.83333
2008-10-07 00:00:00,14994
2008-10-08 00:00:00,15082.25
2008-10-09 00:00:00,14999.25
2008-10-10 00:00:00,14713.79167
2008-10-11 00:00:00,13588.20833
2008-10-12 00:00:00,13148.54167
2008-10-13 00:00:00,15031.66667
2008-10-14 00:00:00,15300.29167
2008-10-15 00:00:00,15411.08333
2008-10-16 00:00:00,14897.875
2008-10-17 00:00:00,14498.04167
2008-10-18 00:00:00,13537.25
2008-10-19 00:00:00,13746.58333
2008-10-20 00:00:00,16079.91667
2008-10-21 00:00:00,15593.75
2008-10-22 00:00:00,16091.125
2008-10-23 00:00:00,16213.625
2008-10-24 00:00:00,15635.08333
2008-10-25 00:00:00,14090.16667
2008-10-26 00:00:00,13730.66667
2008-10-27 00:00:00,16311.79167
2008-10-28 00:00:00,17385.08333
2008-10-29 00:00:00,17153.58333
2008-10-30 00:00:00,16986.125
2008-10-31 00:00:00,15989.91667
2008-11-01 00:00:00,14141.375
2008-11-02 00:00:00,13526.08696
2008-11-03 00:00:00,15031.79167
2008-11-04 00:00:00,15221.25
2008-11-05 00:00:00,15187.58333
2008-11-06 00:00:00,15067.79167
2008-11-07 00:00:00,14850.875
2008-11-08 00:00:00,14145.33333
2008-11-09 00:00:00,14790.20833
2008-11-10 00:00:00,16755.79167
2008-11-11 00:00:00,17371.08333
2008-11-12 00:00:00,16361.70833
2008-11-13 00:00:00,15768.83333
2008-11-14 00:00:00,15115.58333
2008-11-15 00:00:00,14575.70833
2008-11-16 00:00:00,15688.41667
2008-11-17 00:00:00,17882.33333
